country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Russia,RUS,1/16/21,,,,,54777,,,,375,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,1/17/21,,,,,66976,,,,459,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,1/18/21,,,,,79174,,,,543,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,1/19/21,,,,,91373,,,,626,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,1/20/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,1/21/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,1/22/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,1/23/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,1/24/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,1/25/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,1/26/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,1/27/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,1/28/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,1/29/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,1/30/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,1/31/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/1/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/2/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/3/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/4/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/5/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/6/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/7/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/8/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/9/21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/10/21,3900000,2200000,1700000,,103571,2.67,1.51,1.16,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/11/21,,,,,98843,,,,677,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/12/21,,,,,94114,,,,645,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/13/21,,,,,89386,,,,613,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/14/21,,,,,84657,,,,580,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/15/21,,,,,79929,,,,548,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/16/21,,,,,75200,,,,515,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/17/21,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/18/21,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/19/21,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/20/21,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/21/21,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/22/21,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/23/21,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/24/21,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/25/21,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/26/21,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/27/21,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2/28/21,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,3/1/21,5238966,4140332,1098634,,70472,3.59,2.84,0.75,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,3/2/21,5249831,4158334,1091497,10865,61957,3.6,2.85,0.75,425,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,3/3/21,5489342,4287423,1201919,239511,86105,3.76,2.94,0.82,590,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,3/4/21,6010744,4701175,1309569,521402,150524,4.12,3.22,0.9,1031,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,3/5/21,6301854,4908178,1393676,291110,182043,4.32,3.36,0.96,1247,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,3/6/21,6583873,5082127,1501746,282019,212264,4.51,3.48,1.03,1455,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Rwanda,RWA,2/15/21,0,0,,,0,0,0,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,2/16/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,2/17/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,2/18/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,2/19/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,2/20/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,2/21/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,2/22/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,2/23/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,2/24/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,2/25/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,2/26/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,2/27/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,2/28/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,3/1/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,3/2/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,3/3/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,3/4/21,,,,,4170,,,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,3/5/21,75056,75056,,,4170,0.58,0.58,,322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Rwanda,RWA,3/6/21,158898,158898,,83842,15552,1.23,1.23,,1201,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/RwandaHealth/status/1368339801288638468
Saint Helena,SHN,2/3/21,107,,,,107,1.76,,,,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/covid-19-vaccination-programme-update/
San Marino,SMR,2/27/21,35,35,,,35,0.1,0.1,,,Sputnik V,Social Security Institute,https://vaccinocovid.iss.sm/
San Marino,SMR,2/28/21,,,,,120,,,,3536,Sputnik V,Social Security Institute,https://vaccinocovid.iss.sm/
San Marino,SMR,3/1/21,275,275,,,120,0.81,0.81,,3536,Sputnik V,Social Security Institute,https://vaccinocovid.iss.sm/
San Marino,SMR,3/2/21,580,580,,305,182,1.71,1.71,,5363,Sputnik V,Social Security Institute,https://vaccinocovid.iss.sm/
San Marino,SMR,3/3/21,883,883,,303,212,2.6,2.6,,6247,Sputnik V,Social Security Institute,https://vaccinocovid.iss.sm/
San Marino,SMR,3/4/21,1383,1383,,500,270,4.08,4.08,,7956,Sputnik V,Social Security Institute,https://vaccinocovid.iss.sm/
San Marino,SMR,3/5/21,1880,1880,,497,308,5.54,5.54,,9075,Sputnik V,Social Security Institute,https://vaccinocovid.iss.sm/
Saudi Arabia,SAU,1/6/21,100000,,,,100000,0.29,,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/7/21,137862,,,37862,37862,0.4,,,1088,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/8/21,,,,,23990,,,,689,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/9/21,,,,,19366,,,,556,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/10/21,,,,,17055,,,,490,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/11/21,178337,,,,15667,0.51,,,450,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/12/21,,,,,16312,,,,469,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/13/21,,,,,16772,,,,482,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/14/21,,,,,14153,,,,407,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/15/21,,,,,15498,,,,445,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/16/21,,,,,16843,,,,484,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/17/21,295530,,,,18187,0.85,,,522,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/18/21,,,,,17886,,,,514,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/19/21,,,,,16240,,,,466,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/20/21,,,,,14594,,,,419,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/21/21,,,,,12948,,,,372,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/22/21,,,,,11302,,,,325,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/23/21,,,,,9656,,,,277,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/24/21,,,,,8009,,,,230,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/25/21,,,,,8009,,,,230,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/26/21,,,,,8009,,,,230,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/27/21,,,,,8009,,,,230,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/28/21,,,,,8009,,,,230,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/29/21,391643,,,,8009,1.12,,,230,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/30/21,,,,,9197,,,,264,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,1/31/21,,,,,10385,,,,298,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/1/21,440618,,,,11573,1.27,,,332,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/2/21,,,,,10489,,,,301,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/3/21,,,,,9406,,,,270,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/4/21,,,,,8322,,,,239,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/5/21,,,,,7238,,,,208,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/6/21,,,,,4966,,,,143,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/7/21,443153,,,,2694,1.27,,,77,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/8/21,,,,,409,,,,12,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/9/21,,,,,396,,,,11,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/10/21,,,,,382,,,,11,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/11/21,444465,,,,368,1.28,,,11,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/12/21,,,,,426,,,,12,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/13/21,,,,,484,,,,14,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/14/21,446940,,,,541,1.28,,,16,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/15/21,,,,,1628,,,,47,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/16/21,462812,,,,2715,1.33,,,78,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/17/21,,,,,5446,,,,156,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/18/21,501710,,,,8178,1.44,,,235,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/19/21,,,,,10419,,,,299,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/20/21,,,,,12661,,,,364,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/21/21,,,,,14902,,,,428,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/22/21,,,,,16128,,,,463,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/23/21,,,,,17353,,,,498,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/24/21,600798,,,,16934,1.73,,,486,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/25/21,639587,,,38789,19697,1.84,,,566,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/26/21,639587,,,0,17337,1.84,,,498,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/27/21,,,,,25055,,,,720,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2/28/21,780667,,,,32773,2.24,,,941,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,3/1/21,,,,,37896,,,,1089,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,3/2/21,885411,,,,43018,2.54,,,1236,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,3/3/21,1003287,,,117876,57498,2.88,,,1652,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,3/4/21,1194019,,,190732,79205,3.43,,,2275,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,3/5/21,1264878,,,70859,89327,3.63,,,2566,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Scotland,,12/13/20,19009,19009,,,19009,0.35,0.35,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Scotland,,12/14/20,,,,,5903,,,,1080,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
